"nid","title"
"271","6260 Maßnahmen zur Einordnung eines verlagerten Zahnes in den Zahnbogen, als selbstständige Leistung "
"272","7000 Eingliederung eines Aufbissbehelfes ohne adjustierte Oberfläche"
"273","7010 Eingliederung eines Aufbissbehelfes mit adjustierter Oberfläche"
"274","7020 Umarbeitung einer vorhandenen Prothese zum Aufbissbehelf"
"275","7030 Wiederherstellung der Funktion eines Aufbissbehelfes"
"276","7040 Kontrolle eines Aufbissbehelfs"
"277","7050 Kontrolle eines Aufbissbehelfs mit adjustierter Oberfläche: subtraktive Maßnahmen"
"278","7060 Kontrolle eines Aufbissbehelfsmit adjustierter Oberfläche: additive Maßnahmen"
"279","7070 Semipermanente Schiene unter Anwendung der Ätztechnik, je Interdentalraum"
"280","7080 Versorgung eines Kiefers mit einem festsitzenden laborgefertigten Provisorium im indirekten Verfahren, je Krone"
"281","7090 Versorgung eines Kiefers mit einem laborgefertigten Provisorium im indirekten Verfahren, je Brückenglied"
"282","7100 Maßnahmen zur Wiederherstellung der Funktion eines Langzeitprovisoriums"
"283","0070 Vitalitätsprüfung"
"284","0080 Intraorale Oberflächenanästhesie, je Kieferhälfte oder Frontzahnbereich"
"285","0090 Intraorale Infiltrationsanästhesie"
"286","0100 Intraorale Leitungsanästhesie"
"287","0110 Zuschlag Anwendung Operationsmikroskop"
"288","0120 Zuschlag für die Anwendung eines Lasers"
"289","1000 Mundhygienestatus, Dauer mindestens 25 Min., 1 x im Jahr"
"290","1010 Mundhygienekontrolle, Dauer mindestens 15 Min., 3 x im Jahr"
"291","1020 Lokale Fluoridierung, je Sitzung, 4 x im Jahr"
"292","1030 Medikamententrägerschiene, individuell, je Kiefer"
"293","1040 Professionelle Zahnreinigung; je Zahn, je Implantat, je Brückenglied"
"294","2000 Versiegelung von kariesfreien Zahnfissuren mit aushärtenden Kunststoffen, auch Glattflächenversiegelung, je Zahn"
"295","2010 Behandlung überempfindlicher Zahnflächen, je Kiefer"
"296","2020 Temporärer speicheldichter Verschluss einer Kavität"
"297","2030 Besondere Maßnahmen beim Präparieren oder Füllen von Kavitäten, je Kieferhälfte oder Frontzahnbereich"
"298","2040 Anlegen von Spanngummi, je Kieferhälfte oder Frontzahnbereich"
"299","2050 Präparieren einer Kavität und Restauration mit plastischem Füllungsmaterial, einflächig"
"300","2060 Präparieren einer Kavität und Restauration mit Kompositmaterialien, in Adhäsivtechnik (Konditionieren), einflächig"
"301","2070 Präparieren einer Kavität und Restauration mit plastischem Füllungsmaterial, zweiflächig"
"302","2080 Präparieren einer Kavität und Restauration mit Kompositmaterialien, in Adhäsivtechnik (Konditionieren), zweiflächig"
"303","2090 Präparieren einer Kavität und Restauration mit plastischem Füllungsmaterial einschließlich Unterfüllung, dreiflächig"
"304","2100 Präparieren einer Kavität und Restauration mit Kompositmaterialien, in Adhäsivtechnik (Konditionieren) dreiflächig"
"305","2110 Präparieren einer Kavität und Restauration mit plastischem Füllungsmaterial einschließlich Unterfüllung,mehr als dreiflächig"
"306","2120 Präparieren einer Kavität und Restauration mit Kompositmaterialien, in Adhäsivtechnik (Konditonieren), mehr als dreiflächig"
"307","2130 Kontrolle, Finieren/ Nachpolieren einer Füllung, in separater Sitzung"
"308","2150 Einlagefüllung, einflächig"
"309","2160 Einlagefüllung, zweiflächig"
"310","2170 Einlagefüllung, mehr als zweiflächig"
"311","2180 Aufbaufüllung zur Aufnahme einer Krone, 1x je Zahn"
"312","2190 Gegossener Aufbau mit Stiftverankerung, 1x je Zahn"
"313","2195 Schraubenaufbau oder Glasfaserstift o.Ä., 1x je Zahn"
"314","2197 Adhäsive Befestigung (plastische Aufbaufüllung, Stift, Inlay, Krone, Teilkrone, Veneer etc.)"
"316","3000 Entfernung eines einwurzeligen Zahnes / Implantats"
"317","3010 Entfernung eines mehrwurzeligen Zahnes"
"318","3020 Entfernung eines tief frakturierten/ tief zerstörten Zahnes"
"319","3030 Entfernung eines Zahnes / Implantats durch Osteotomie"
"320","3040 Entfernung eines retinierten/impaktierten/verlagerten Zahnes durch Osteotomie"
"321","3045 Entfernen eines extrem verlagerten retinierten Zahnes durch Osteotomie"
"322","3050 Stillung einer übermäßigen Blutung, je Operations-Gebiet"
"323","3060 Stillung einer Blutung durch Abbinden/Umstechen/Bolzung, je Op.-Gebiet"
"324","3070 Exzision von Schleimhaut / Granulationsgewebe"
"325","2200 Vollkrone (Tangentialpräparation), Krone auf Implantat"
"326","2210 Vollkrone (Hohlkehl- oder Stufenpräparation)"
"327","2220 Teilkrone, Veneer"
"328","2230 Teilleistungen, 1/2 Gebühr"
"329","2240 Teilleistungen, 3/4 der Gebühr"
"330","2250 Konfektionierte Krone / Kinderkrone"
"331","2260 Provisorische Krone, direktes Verfahren, ohne Abformung"
"332","2270 Provisorische Krone, direktes Verfahren mit Abformung"
"333","2290 Entfernung Inlay / Krone oder Trennung Brückenglied o.Ä."
"334","2300 Entfernung eines Wurzelstiftes"
"335","2310 Wiedereingl. Einlagefüllung/Teilkrone/Veneer/Krone;Wiederherst.Verblendung bei herausn. ZE"
"336","2320 Wiederherst. Krone/Teilkrone/Veneer/Brückenank. und Verbl. bei fests. ZE"
"337","2330 Indirekte Überkappung, je Kavität"
"338","2340 Direkte Überkappung, je Kavität"
"339","2350 Amputation der vitalen Pulpa, je Zahn"
"340","2360 Exstirpation der Pulpa, je Kanal"
"341","2380 Amputation der avitalen Milchzahnpulpa, je Zahn"
"342","2390 Trepanation eines Zahnes, vital oder devital, als selbständige Leistung"
"343","2400 Elektrometrische Längenbestimmung eines Wurzelkanals, je Kanal"
"344","8000 Klinische Funktionsanalyse einschließlich Dokumentation"
"347","8010 Registrieren der gelenkbezüglichen Zentrallage des Unterkiefers, auch Stützstiftregistrierung, je Registrat"
"348","8020 Arbiträre Scharnierachsenbestimmung"
"350","8030 Kinematische Scharnierachsenbestimmung"
"351","8035 Kinematische Scharnierachsenbestimmng mittels elektronischer Aufzeichnung"
"352","8050 Registrieren von Unterkieferbewegungen zur Einstellung halbindividueller Artikulatoren und Einstellung nach den gemessenen Werten"
"354","8060 Registrieren von Unterkieferbewegungen zur Einstellung voll adjustierbarer Artikulatoren und Einstellung nach den gemessenen Werten"
"355","8065 Registrieren von Unterkieferbewegungen mittels elektronischer Aufzeichnung zur Einstellung voll adjustierbarer Artikulatoren und Einstellung nach den gemessenen Werten,"
"357","8080 Diagnostische Maßnahmen an Modellen im Artikulator einschließlich subtraktiver oder additiver Korrekturen, Befundauswertung und Behandlungsplanung,Diagnostische Maßnahmen an Modellen"
"358","8090 Diagnostischer Aufbau von Funktionsflächen am natürlichen Gebiss, am festsitzenden und/oder herausnehmbaren Zahnersatz"
"359","3080 Exzision Schleimhautwucherung größeren Umfangs"
"360","3090 Plastischer Verschluss eröffnete Kieferhöhle"
"361","3100 Plastische Deckung im Rahmen Wundversorgung"
"362","2410 Aufbereitung eines Wurzelkanals, je Kanal"
"363","3110 Resektion einer Wurzelspitze, Frontzahn"
"364","3120 Resektion einer Wurzelspitze, Seitenzahn"
"365","3130 Hemisektion und Teilextraktion, mehrwurzeliger Zahn"
"366","2420 Elektrophysikalisch-chemische Methoden, je Kanal"
"367","3140 Reimplantation eines Zahnes "
"368","2430 Medikamentöse Einlage, je Zahn und Sitzung"
"369","3160 Transplantation eines Zahnes"
"370","2440 Füllen eines Wurzelkanals, je Kanal"
"371","3190 Zystektomie in Verbindung bei Ost oder WSR"
"372","3200 Zystektomie als selbständige Leistung"
"373","3210 Beseitigung störender Schleimhautbänder"
"374","3230 Knochenresektion am Alveolarfortsatz, als selbständige Leistung"
"375","3240 Vestibulum-/Mundbodenplastik, kleiner Umfang"
"376","3250 Tuberplastik, einseitig"
"377","3260 Freilegen retinierten oder verlagerten Zahnes"
"378","0500 Zuschlag bei nichtstationärer Durchführung von zahnärztlich-chirurgischen Leistungen, die mit Punktzahlen von 250 bis 499 Punkten bewertet sind, oder zu den Leistungen nach den Nummern 4090 oder 4130"
"379","3270 Germektomie"
"380","0510 Zuschlag bei nichtstationärer Durchführung von zahnärztlich-chirurgischen Leistungen, die mit Punktzahlen von 500 bis 799 Punkten bewertet sind"
"381","3280 Verlegen des Lippenbändchen und Durchtrennen des Septums"
"382","0520 Zuschlag bei nichtstationärer Durchführung von zahnärztlich-chirurgischen Leistungen, die mit Punktzahlen von 800 bis 1199 Punkten bewertet sind"
"383","3290 Kontrolle nach chirurgischem Eingriff"
"384","0530 Zuschlag bei nichtstationärer Durchführung von zahnärztlich-chirurgischen Leistungen, die mit Punktzahlen von 1200 und mehr Punkten bewertet sind"
"385","3300 Nachbehandlung nach chirurgischem Eingriff"
"386","3310 Chirurgische Wundrevision"
"387","4000 Erstelllen und Dokumentieren eines Parodontalstatus"
"388","4005 Erhebung mindestens eines Gingivalindex und / oder Parodontalindex"
"389","4020 Lokalbehandlung von Mundschleimhauterkrankungen"
"390","4025 Subgingivale medikamentöse antibakterielle Lokalapplikation"
"391","4030 Beseitigung von scharfen Zahnkanten,störenden Prothesenrändern und Fremdreizen am Parodontium"
"392","4040 Beseitigung grober Vorkontakte der Okklusion und Artikulation durch Einschleifen"
"393","4050 Entfernung harter und weicher Zahnbeläge, einwurzeliger Zahn, Implantate , Brückenglieder"
"394","4055 Entfernung harter und weicher Zahnbeläge, mehrwurzeliger Zahn"
"395","9000 Implantatbezogene Analyse einschließlich Implantatauswahl"
"396","9003 Verwenden einer Orientierungsschablone/Positionierungsschablone zur Implantation, je Kiefer"
"397","9005 Verwenden einer auf dreidimensionale Daten gestützten Navigationsschablone / chirurgische Führungsschablone zur Implantation "
"398","9010 Implantatinsertion, je Implantat"
"399","9020 Insertion eines Implantates zum temporären Verbleib, auch orthodontisches Implantat"
"400","9040 Freilegen eines Implantats, und Einfügen eines oder mehrerer Aufbauelemente bei einem zweiphasigen Implantatsystem"
"401","9050 Entfernen und Wiedereinsetzen sowie Auswechseln eines oder mehrerer Aufbauelemente bei einem zweiphasigen Implantatsystem während der rekonstruktiven Phase"
"402","9060 Auswechseln von Aufbauelementen im Reparaturfall, 1x je Implantat und Sitzung"
"403","9090 Knochengewinnung, Knochenaufbereitung und - implantation, auch zur Weichteilunterfütterung"
"404","9100 Aufbau des Alveolarfortsatzes durch Augmentation ohne zusätzliche Stabilisierungsmaßnahmen, je Kieferhälfte oder Frontzahnbereich"
"405","9110  Geschlossene Sinusbodenelevation vom Kieferkamm aus (interner Sinuslift)"
"406","9120 Sinusbodenelevation durch externe Knochenfensterung (externer Sinuslift), je Kieferhälfte"
"407","9130 Spaltung und Spreizung von Knochensegmenten, Bone Splitting"
"408","9140 Intraorale Entnahme von Knochen außerhalb des Aufbaugebietes"
"409","9150 Fixation oder Stabilisierung des Augmentates durch Osteosynthesemaßnahmen"
"410","9160 Entfernung unter der Schleimhaut liegender Materialien (z. B. Barrieren –einschließlich Fixierung –, Osteosynthesematerial)"
"411","9170 Entfernung im Knochen liegender Materialien durch Osteotomie oder Entfernung eines subperiostalen Gerüstimplantats"
"412","4060 Kontrolle nach Belagsentfernung harter und weicher Zahnbeläge oder professioneller Zahnreinigung"
"413","4070 Parodontalchirurgische Therapie, an einem einwurzeligen Zahn oder Implantat, geschlossenes Vorgehen"
"414","4075 Parodontalchirurgische Therapie, an einem mehrwurzeligen Zahn, geschlossenes Vorgehen"
"415","4080 Gingivektomie, Gingivoplasitk, je Parodontium"
"416","4090 Lappenoperation, offene Kürettage, einschließlich Osteoplastik an einem  Frontzahn, je Parodontium"
"417","4100 Lappenoperation,offene Kürretage, einschließlich Osteoplastik an einem Seitenzahn, je Parodontium"
"418","4110 Auffüllen von parodontalen Knochendefekten mit Aufbaumaterial, je Zahn oder Parodontium oder Implantat"
"419","4120 Verlegen eines gestielten Schleimhautlappens, je Kieferhälfte oder Frontzahnbereich"
"420","4130 Gewinnung und Transplantation von Schleimhaut, ggfs. einschl. Versorgung der Entnahmestelle, je Transplantat"
"421","4133 Gewinnung und Transplantation von Bindegewebe einschließlich Versorgung der Entnahmestelle, je Zahnzwischenraum"
"422","4136 Osteoplastik auch Kronenverlängerung, Tunnelierung oder Ähnliches je Zahn oder Parodontium, auch Implantat"
"423","4138 Verwendung einer Membran zur Behandlung eines Knochendefektes einschließlich Fixierung, je Zahn, je Implantat"
"424","4150 Kontrolle/Nachbehandlung nach parodontalchirurgischen Maßnahmen, je Zahn, Implantat oder Parodontium"
"428","5010 Krone, Hohlkehl-/Stufenpräparation (Brücken-/Prothesenanker)"
"429","5020 Teilkrone als Brücken- oder Prothesenanker"
"430","5030 Wurzelkappe mit Stift (als Brücken- / Prothesenanker)"
"431","5040 Teleskopkrone / Konuskrone (als Brücken- / Prothesenanker)"
"440","5070 Brücken-/ Prothesenspannen oder Stege, je Spanne oder Freiendsattel"
"441","5080 Verbindungselement"
"442","5090 Wiederherstellung der Funktion eines Verbindungselements nach der Nummer 5080"
"443","5100 Erneuern des Sekundärteils einer Teleskopkrone einschließlich Abformung"
"444","5110 Wiedereingliederung einer endgültigen Brücke nach Wiederherstellung der Funktion"
"445","5120 Provisorische Brücke im direkten Verfahren mit Abformung, je Zahn oder Implantat, einschließlich Entfernung"
"446","5140 Provisorische Brücke im direkten Verfahren mit Abformung, je Brückenspanne oder Freiendsattel"
"447","5150 Versorgung eines Lückengebisses mit Hilfe einer durch Adhäsivtechnik befestigten Brücke, für die erste zu überbrückende Spanne"
"448","5160 Adhäsivbrücke, Versorgung eines Lückengebisses nach der Nummer 5150, für jede weitere zu überbrückende Spanne"
"449","5170 Anatomische Abformung des Kiefers mit individuellem Löffel, je Kiefer"
"450","5180 Funktionelle Abformung des Oberkiefers mit individuellem Löffel"
"451","5190 Funktionelle Abformung des Unterkiefers mit individuellem Löffel"
"452","5200 Versorgung eines teilbezahnten Kiefers durch eine Teilprothese mit einfachen, gebogenen Haftelementen"
"453","5210 Versorgung eines teilbezahnten Kiefers durch eine Modellgussprothese mit gegossenen Halte- und Stützelementen"
"454","5220 Versorgung eines zahnlosen Kiefers durch eine totale Prothese oder Deckprothese bei Verwendung einer Kunststoff- oder Metallbasis, im Oberkiefer"
"455","5230 Versorgung eines zahnlosen Kiefers durch eine totale Prothese oder Deckprothese bei Verwendung einer Kunststoff- oder Metallbasis, im Unterkiefer"
"456","5250 Maßnahmen zur Wiederherstellung der Funktion oder zur Erweiterung einer abnehmbaren Prothese (ohne Abformung)"
"457","5260 Maßnahmen zur Wiederherstellung der Funktion oder zur Erweiterung einer abnehmbaren Prothese (mit Abformung) einschließlich Halte- und Stützvorrichtungen"
"458","5270 Teilunterfütterung einer Prothese"
"459","5280 Vollständige Unterfütterung einer Prothese"
"460","5290 Vollständige Unterfütterung einer Prothese einschließlich funktioneller Randgestaltung, im Oberkiefer"
"461","5300 Vollständige Unterfütterung einer Prothese einschließlich funktioneller Randgestaltung, im UnterkieferVollständige Unterfütterung mit Funktionsrand, UK"
"462","5310 Vollständige Unterfütterung bei einer Defektprothese einschließlich funktioneller Randgestaltung"
"463","5320 Eingliederung eines Obturators zum Verschluss von Defekten des Gaumens"
"464","5330 Eingliederung einer Resektionsprothese zum Verschluss und zum Ausgleich von Defekten der Kiefer"
"465","5340 Eingliederung einer Prothese oder Epithese zum Verschluss extraoraler Weichteildefekte oder zum Ersatz fehlender Gesichtsteile"
"476","5050 Teilleistungen nach Nr. 5000 bis 5040 bis einschl. Präparation oder Abformungen b. Implantat"
"477","5060 Teilleistungen nach Nr. 5000 bis 5040. Sind darüber hinaus weitere Maßnahmen erfolgt, so sind drei Viertel der jeweiligen Gebühr berechnungsfähig."
"478","5240 Teilleistungen nach den Nummern 5200 und 5230"
"580","8100 Systematische subtraktive Maßnahmen am natürlichen Gebiss, am festsitzenden und/oder herausnehmbaren Zahnersatz"
"794","5000 Krone / Tangentialpräparation (Brücken-/Prothesenanker); Brückenanker auf Implantat"
"2941","§1 Anwendungsbereich"
"2942","§2 Abweichende Vereinbarung"
"2943","§3 Vergütungen"
"2944","§4 Gebühren"
"2945","§5 GOZ Bemessung der Gebühren für Leistungen des Gebührenverzeichnisses"
"2946","§5a Bemessung der Gebühren bei Versicherten des Standardtarifes der privaten Krankenversicherung "
"2947","§6 Gebühren für andere Leistungen"
"2948","§7 Gebühren bei stationärer Behandlung"
"2949","§8 Entschädigungen"
"2950","§9  Ersatz von Auslagen für zahntechnische Leistungen"
"2951","§10 Fälligkeit und Abrechnung der Vergütung; Rechnung"
"2952","§11 Übergangsvorschrift"
"2953","§12 Überprüfung"
"3102","Basistarif in der privaten Krankenversicherung"
