"nid","title"
"1156","1.09.01.0 Modellpaar in Fixator montieren"
"1157","1.09.02.0 Modellpaar in Artikulator montieren"
"1158","6.02.01.0 Grundeinheit, Übertragen auf Metallbasis"
"1159","1.09.03.0 Modell mit Systemteil in Artikulator montieren"
"1160","1.09.04.0 Modellmontage mit Systemteil in Kausimulator"
"1161","6.02.02.0 Leistungseinheit, übertragen auf Metallbasis, je weiterer Sattel"
"1162","1.09.05.0 Montage eines Gegenkiefermodells"
"1163","1.09.06.0 Modellpaar sockeln"
"1164","6.02.03.0 Leistungseinheit, übertragen auf Metallbasis, je Zahn"
"1165","6.02.04.0 Grundeinheit, Umstellung"
"1166","1.09.07.0 Modellpaar in Kunststoffform sockeln"
"1167","1.09.08.0 Modellpaar in Gipssockel fixieren"
"1168","1.09.09.0 Kausimulator programmieren"
"1169","1.10.01.0 Zahnfarbenbestimmung im Labor"
"1170","6.02.05.0 Umstellen auf Kunststoffbasis, je Zahn"
"1171","1.10.02.0 Zahnfarbenbestimmung in der Praxis"
"1172","1.10.03.0 Digitale Farbbestimmung"
"1173","1.10.04.0 Bilddokumentation, je Ausdruck"
"1174","1.10.05.0 Bilddokumentation auf CD, nach Aufwand"
"1175","6.02.06.0 Umstellen auf Metallbasis, je Zahn"
"1176","1.10.06.0 Modellanalyse"
"1177","6.02.07.0 Zeiteinheit Zahntechniker"
"1178","1.10.07.0 Modellpaar Auswertung"
"1179","1.10.08.0 Konstruktionsplanung"
"1180","6.02.08.0 Phonetische Einprobe"
"1181","1.10.09.0 Kostenvoranschlag erstellen"
"1182","1.10.10.0 Terminzuschlag außerhalb der Geschäftszeiten"
"1183","1.10.11.0 Eilterminzuschlag"
"1184","6.02.09.0 Systemvermessung und Auswertung"
"1185","1.10.12.0 Eingangsdesinfektion"
"1186","6.03.01.0 Grundeinheit Fertigstellung mit Kunststoffbasis"
"1187","1.10.13.0 Ausgangsdesinfektion"
"1188","1.10.14.0 Testplättchen"
"1189","6.03.02.0 Leistungseinheit Fertigstellung Kunststoffbasis, je weiterer Sattel"
"1190","1.11.01.0 Referenzobjekt montieren"
"1191","1.11.02.0 DICOM-Daten in Planungsprogramm einlesen"
"1192","1.11.03.0 CT-Datensatz für Planung vorbereiten"
"1193","6.03.03.0 Leistungseinheit Fertigstellung Kunststoffbasis, je Zahn"
"1194","1.11.04.0 Implantattool vorpositionieren"
"1195","1.11.05.0 Implantatplanungsposition umsetzen"
"1196","1.11.06.0 Dokumentation der Planung auf CD"
"1197","1.11.07.0 Ausdruck Planung, je Seite"
"1198","6.03.04.0 Grundeinheit Fertigstellung auf Metallbasis"
"1199","1.12.01.0 Zahntechnikermeister, je 15 Minuten"
"1200","1.12.02.0 Zahntechniker, je 15 Minuten"
"1201","1.12.03.0 Anfahrt, je angefangene 15 Minuten"
"1202","6.03.05.0 Leistungseinheit Fertigstellung Metallbasis, je weiterer Sattel"
"1203","1.13.01.0 Mittelwertartikulator ausleihen"
"1204","1.13.02.0 Individuellen Artikulator ausleihen"
"1205","1.13.03.0 Gesichtsbogen ausleihen"
"1206","6.03.06.0 Leistungseinheit Fertigstellung Metallbasis, je Zahn"
"1207","1.13.04.0 Implantatwerkzeug ausleihen"
"1208","1.14.01.0 Versand durch Laborboten, je Versandgang"
"1209","1.14.02.0 Versand durch Kurier, je Versandgang"
"1210","6.04.01.0 Verbindungselement sichern"
"1211","1.14.03.0 Versand durch Paketdienst"
"1212","1.14.04.0 Versand durch Paketdienst, Express bis 12 Uhr"
"1213","1.14.05.0 Versand durch Paketdienst, Express bis 8 Uhr"
"1214","6.04.02.0 Implantatreplika sichern"
"1215","1.15.01.0 Diagnostisches Modellieren oder Aufwachsen"
"1216","1.15.02.0 Aufstellen für Formteil"
"1217","6.04.03.0 Zahn zahnfarben befestigen"
"1218","1.15.03.0 Kontrollkappe aus Kunststoff"
"1219","1.15.04.0 Kontrollkappe aus Metall"
"1220","1.15.05.0 Formteil für provisorische Versorgung"
"1221","6.04.04.0 Kunststoff an Abschlussrand, Metallbasis"
"1222","6.04.05.0 Systemfunktionsrandgestaltung"
"1223","6.04.06.0 Selektives Einschleifen nach Remontage, je Zeiteinheit"
"1224","6.05.01.0 Schwerkunststoff an Prothese"
"1225","6.05.02.0 Weichkunststoff an Prothesenteil"
"1226","6.05.03.0 Weichkunststoff an Prothese"
"1227","6.05.04.0 Spezialpressverfahren"
"1228","6.05.05.0 Sonderkunststoff verarbeiten"
"1229","6.05.06.0 Prothese aus Kautschuk"
"1230","6.06.01.0 Zahn zahnfarben herstellen"
"1231","6.06.02.0 Kaufläche zahnfarben herstellen"
"1232","6.06.03.0 Keramikfabrikzahn charakterisieren"
"1233","6.06.04.0 Kunststofffabrikzahn charakterisieren"
"1234","6.06.05.0 Prothesenbasis charakterisieren"
"1235","6.06.06.0 Metallfacette einarbeiten"
"1236","6.06.07.0 Inlay in Prothesenzahn einarbeiten"
"1237","6.06.08.0 Metallfacette oder Inlay herstellen"
"1238","6.06.09.0 Zuschlag für verschiedene Zahnfarben"
"1239","6.07.01.0 Lösungsknopf, gebogen einarbeiten"
"1240","6.07.02.0 Netz einarbeiten"
"1241","6.07.03.0 Gussgitter einarbeiten"
"1242","6.07.04.0 Metallgitter einarbeiten"
"1243","6.07.05.0 Bügel einarbeiten"
"1244","6.07.06.0 Retention einarbeiten"
"1245","6.07.07.0 Name einarbeiten"
"1246","6.08.01.0 Grundeinheit Auf- und Fertigstellung Immediat-, Interimsversorgung"
"1247","6.08.02.0 Leistungseinheit, Auf- und Fertigstellung Immediat-, Interimsversorgung, je"
"1248","6.08.03.0 Aufwand zur Einprobe, je Sattel"
"1249","6.09.01.0 Obturator aus Kunststoff"
"1250","6.09.02.0 Obturator aus Weichkunststoff"
"1251","6.09.03.0 Obturator hohl"
"1252","6.09.04.0 Resektionskloß aus Kunststoff"
"1253","6.09.05.0 Resektionskloß aus Weichkunststoff -"
"1254","6.09.06.0 Kieferbruchschiene"
"1255","2.01.02.0 Stiftaufbau, kompliziert"
"1256","2.01.03.0 Wurzelkappe indirekt"
"1257","2.01.04.0 Vollkrone"
"1258","2.01.05.0 Teilkrone"
"1259","2.01.06.0 Inlay 1 - 2 flächig"
"1260","2.01.07.0 Inlay mehrflächig"
"1261","2.01.08.0 Anker für Klebebrücke"
"1262","2.01.09.0 Brückenglied"
"1263","2.02.01.0 Krone für Teilverblendung Composite"
"1264","2.02.02.0 Krone für Vollverblendung Composite"
"1265","2.02.03.0 Teilkrone für Verblendung Composite"
"1266","2.02.04.0 Brückenglied Teilverblendung Composite"
"1267","2.02.05.0 Brückenglied Vollverblendung Composite"
"1268","2.02.06.0 Teilverblendung Composite"
"1269","2.02.07.0 Vollverblendung Composite"
"1270","2.02.08.0 Pontic, Zahnfleisch aus Composite"
"1271","2.02.09.0 Farbanpassung Compositeverblendung"
"1272","2.03.01.0 Krone für Teilverblendung Keramik"
"1273","2.03.02.0 Krone für Vollverblendung Keramik"
"1274","2.03.03.0 Teilkrone für Verblendung Keramik"
"1275","2.03.04.0 Brückenglied für Teilverblendung Keramik"
"1276","2.03.05.0 Brückenglied für Vollverblendung Keramik"
"1277","2.03.06.0 Teilverblendung Keramik"
"1278","2.03.07.0 Vollverblendung Keramik"
"1279","2.03.08.0 Pontic oder Zahnfleisch in Keramik"
"1280","2.03.09.0 Farbanpassung Keramikverblendung"
"1281","2.04.01.0 Vollverblend-Krone Presskeramik"
"1282","2.04.02.0 Teilverblend-Krone Presskeramik"
"1283","2.04.03.0 Stiftaufbau an Zirkonoxidstift"
"1284","2.04.04.0 Brückenglied Presskeramik"
"1285","2.04.05.0 Teilverblendung für Presskeramik"
"1286","2.04.06.0 Vollverblendung für Presskeramik"
"1287","2.04.07.0 Pontic/Zahnfleisch für Presskeramik"
"1288","2.04.08.0 Farbanpassung Schichttechnik"
"1289","2.05.01.0 Presskeramikvollkrone, bemalt"
"1290","2.05.02.0 Presskeramikteilkrone, bemalt"
"1291","2.05.03.0 Presskeramikinlay bemalt, 1 - 2 flächig"
"1292","2.05.04.0 Presskeramikinlay, bemalt, mehrflächig"
"1293","2.05.05.0 Presskeramik Vollbrückenglied bemalt"
"1294","2.05.06.0 Farbanpassung Maltechnik"
"1295","2.06.01.0 Funktionelle Kauflächengestaltung"
"1296","2.06.02.0 Krone/Brückenglied für Klammer vorbereiten"
"1297","2.06.03.0 Krone/Brückenglied in Klammer einarbeiten"
"1298","2.06.04.0 Auflage an Krone oder Brückenglied"
"1299","2.06.05.0 Mehraufwand für erhöhte Qualitätsanforderung"
"1300","2.06.06.0 Mehraufwand für Ausführungen in NEM"
"1301","2.06.07.0 Mehraufwand für Ausführungen in Titan"
"1302","2.06.08.0 Angelieferte Modellation gießen"
"1303","2.07.01.0 Prä-Verblendkrone modellieren"
"1304","2.07.02.0 Prä-Vollkrone modellieren"
"1305","2.07.03.0 Prä-Teilkrone modellieren"
"1306","2.07.04.0 Prä-Inlay modellieren 1 - 2 flächig"
"1307","2.07.05.0 Prä-Inlay modellieren mehrflächig"
"1308","2.07.06.0 Prä-Brückenglied modellieren"
"1309","2.07.07.0 Prä-Abutment modellieren"
"1310","2.08.01.0 Prä-Primärteleskop modellieren"
"1311","2.08.02.0 Prä-Primärkonus modellieren"
"1312","2.08.03.0 Prä-Steg modellieren"
"1313","2.08.04.0 Prä-Geschiebe modellieren"
"1315","2.09.01.0 Modell digitalisieren"
"1316","2.09.02.0 Segment digitalisieren"
"1317","2.09.03.0 Präparationsgrenze digitalisieren"
"1318","2.09.04.0 CAD-Einzelkrone konstruieren"
"1319","2.09.05.0 CAD-Kaufläche konstruieren"
"1320","2.09.06.0 CAD-Verbundkonstruktion konstruieren"
"1321","2.09.07.0 Prä-Modellation digitalisieren"
"1322","2.09.08.0 CAD-Konstruktion nach Doppelscan bearbeiten, je Zahneinheit"
"1323","2.10.01.0 Kopierfräsen manuell"
"1324","2.10.02.0 Kopierfräsen automatisch"
"1325","2.10.03.0 CAM-Fräsen aus Metall"
"1326","2.10.04.0 CAM-Fräsen aus Kunststoff"
"1327","2.10.05.0 CAM-Fräsen aus Keramik"
"1328","2.10.06.0 Gerüst sintern/infiltrieren"
"1329","2.11.01.0 Vollverblendung für Fräskeramik"
"1330","2.11.02.0 Pontic/Zahnfleisch für Fräskeramik"
"1331","2.11.03.0 Farbgebung durch Bemalung für Fräskeramik"
"1332","2.11.04.0 Farbanpassung Fräskeramik"
"1333","2.12.01.0 Galvanokrone für Vollverblendung"
"1334","2.12.02.0 Galvanoteilkrone für Vollverblendung"
"1335","2.12.03.0 Galvanooberfläche konditionieren"
"1336","2.12.04.0 Metallarmierung für Brückengerüst"
"1337","2.12.05.0 Sinterverbindung"
"1338","2.12.06.0 Keramikverblendung für Galvanotechnik"
"1339","2.12.07.0 Compositeverblendung für Galvanotechnik"
"1340","2.13.01.0 Keramikschulter, gepresst"
"1341","2.13.02.0 Keramikschulter, geschichtet"
"1342","2.13.03.0 Compositevollkrone"
"1343","2.13.04.0 Teilkrone/Inlay aus Composite"
"1344","2.13.05.0 Mehraufwand nach Probetragen"
"1345","2.13.06.0 Selektives Einschleifen nach Remontage, je Zeiteinheit"
"1346","2.14.01.0 Mehraufwand Implantatkrone, zementiert"
"1347","2.14.02.0 Mehraufwand Implantatkrone, okklusal verschraubt"
"1348","2.14.03.0 Mehraufwand Implantatkrone, horizontal verschraubt"
"1349","2.14.04.0 Mehraufwand Implantatkrone, individuell verschraubt"
"1350","2.14.05.0 Aufwand mehrfaches Verschrauben"
"1351","2.15.01.0 Konfektionsabutment bearbeiten/Kunststoff"
"1352","2.15.02.0 Konfektionsabutment bearbeiten/Metall"
"1353","2.15.03.0 Konfektionsabutment bearbeiten, endgehärtete Keramik"
"1354","2.15.04.0 Abutment individuell, gegossen"
"1355","2.15.05.0 Abutment individuell, endgehärtete Keramik"
"1356","2.16.01.0 Passivierung durch Funkenerosion"
"1357","2.16.02.0 Ergänzung Metall an Konfektionsabutment"
"1358","2.16.03.0 Ergänzung Keramik an Abutment"
"1359","2.16.04.0 Einbringhilfe Kunststoff, je Abutment"
"1360","2.16.05.0 Einbringhilfe Metall, je Abutment"
"1361","7.01.01.0 Basis Einzelkiefergerät, Kunststoff"
"1362","7.01.02.0 Basis Einzelkiefergerät, gebogen"
"1363","7.01.03.0 Basis Einzelkiefergerät, gegossen"
"1364","7.01.04.0 Basis Einzelkiefergerät, elastisch"
"1365","2.17.01.0 Provisorische Krone, Brückenglied"
"1366","2.17.02.0 Armierte provisorische Krone, Brückenglied"
"1367","2.17.03.0 Eierschalenprovisorium"
"1368","2.17.04.0 Mehraufwand provisorische Implantatkrone"
"1369","3.01.01.0 Primärteleskop, gegossen"
"1370","3.01.02.0 Primärteleskop, Presskeramik"
"1371","3.01.03.0 Primärimplantatteleskop aus Fertigteil"
"1372","3.01.04.0 Primärimplantatteleskop aus individuellem Abutment"
"1373","3.01.05.0 Primärkonus, gegossen"
"1374","3.01.06.0 Primärkonus, Presskeramik"
"1375","7.01.05.0 Basis Multibandkombination"
"1376","3.01.07.0 Primärimplantatkonus aus Fertigteil"
"1377","3.01.08.0 Primärimplantatkonus aus individuellem Abutment"
"1378","3.01.09.0 Mehraufwand bei vorhandenem Sekundärteil"
"1379","3.02.01.0 Sekundärteleskop, gegossen"
"1380","3.02.02.0 Sekundärteleskop zur Teilverblendung, gegossen"
"1381","3.02.03.0 Sekundärteleskop zur Vollverblendung, gegossen"
"1382","3.02.04.0 Sekundärkonus, gegossen"
"1383","3.02.05.0 Sekundärkonus zur Teilverblendung, gegossen"
"1385","3.02.06.0 Sekundärkonus zur Vollverblendung, gegossen"
"1386","3.02.07.0 Galvanosekundärkrone"
"1387","3.02.08.0 Mehraufwand bei vorhandener Primärteleskopkrone"
"1388","3.03.01.0 Individuelles -, RS-Geschiebe, primär"
"1389","3.03.02.0 Individuelles -, RS-Geschiebe, sekundär"
"1390","3.03.03.0 Individueller Riegel, komplett"
"1391","3.03.04.0 Konfektioniertes Verbindungselement verarbeiten"
"1392","3.03.05.0 Konfektionierter Riegel in Sekundärteil"
"1393","3.03.06.0 Lager Schubverteilungsarm"
"1394","3.03.07.0 Schubverteilungsarm"
"1395","3.03.08.0 Mehraufwand bei vorhandenem Primäranker, -riegel, -steg"
"1396","3.04.01.0 Individueller Steg, je Zahneinheit"
"1397","3.04.02.0 Steggeschiebe, gegossen, je Zahneinheit"
"1398","3.04.03.0 Steggeschiebe, Galvanotechnik, je Zahneinheit"
"1399","3.04.04.0 Konfektionierter Steg mit Steghülse, je Zahneinheit"
"1400","3.04.05.0 Mehraufwand bei vorhandenem Primärsteg"
"1401","3.05.01.0 Umlaufende Fräsung"
"1402","3.05.02.0 Rillen-Schulter-Fräsung"
"1404","3.05.03.0 Teilfräsung"
"1405","3.05.04.0 Stegfräsung"
"1406","7.01.06.0 Basis bimaxilläres Gerät, Kunststoff"
"1407","3.05.05.0 Geschiebefräsung"
"1408","3.06.01.0 Konfektioniertes Friktionselement in Sekundärteil"
"1409","3.06.02.0 Friktionsstift"
"1410","3.06.03.0 Federbolzen"
"1411","3.06.04.0 Verschraubung/Verbolzung, individuell"
"1412","3.06.05.0 Verschraubung/Verbolzung, konfektioniert"
"1413","3.06.06.0 Lösungsknopf an Krone/Brückenglied"
"1414","3.06.07.0 Retention an Sekundärteil"
"1415","3.06.08.0 Umgehungsbügel bei Diastema"
"1416","3.07.01.0 Konfektionsprimärteil auf Modellimplantat montieren"
"1417","7.01.07.0 Basis bimaxilläres Gerät, elastisch"
"1418","7.01.08.0 Vorhofplatte"
"1419","7.01.09.0 Kinnkappe"
"1420","7.02.01.0 Halteelement gebogen, einarmig"
"1421","3.07.02.0 Konfektionssekundärteil auf Konfektionsprimärteil montieren"
"1422","3.07.03.0 Aufwand mehrfaches Verschrauben"
"1423","7.02.02.0 Halteelement gebogen, aufwendig"
"1424","7.02.03.0 Abstützelement gebogen"
"1425","7.03.01.0 Halteelement gegossen, einarmig"
"1426","4.01.02.0 Metallbasis UK"
"1427","4.01.03.0 Retentionsgitter oder -bügel, gegossen"
"1428","7.03.02.0 Halteelement gegossen, aufwendig"
"1429","4.01.04.0 Unterfütterbarer Abschlussrand"
"1430","4.02.01.0 Halteelement gegossen, je Klammerarm"
"1431","7.03.03.0 Abstützelement gegossen"
"1432","4.02.02.0 Stützelement gegossen, je Stützelement"
"1433","4.02.03.0 Verbindungselement gegossen"
"1434","7.03.04.0 Bisssperre"
"1435","4.03.01.0 Metallzahn"
"1436","4.03.02.0 Metallkaufläche"
"1437","4.03.03.0 Metallfläche als Tuberabdeckung"
"1438","4.03.04.0 Rückenschutzplatte für Teilverblendung"
"1439","7.03.05.0 Ankerkappe"
"1440","4.03.05.0 Kragenfassung, je Zahneinheit"
"1441","4.03.06.0 Lösungsknopf für Friktionsprothese, an Basis"
"1442","4.04.01.0 Fügepassung je Verbindungselement"
"1443","7.04.01.0 Labialbogen"
"1444","4.04.02.0 Fügepassung über Steg, je Zahneinheit"
"1445","4.05.01.0 Gegossene Retention"
"1446","7.04.02.0 Labialbogen, modifiziert"
"1447","4.05.02.0 Gegossenes Basisteil"
"1448","4.05.03.0 Klammer einzeln gegossen"
"1449","4.06.01.0 Halteelement, einarmig, einfach gebogen"
"1450","7.04.03.0 Labialbogen, intermaxillär"
"1451","4.06.02.0 Halteelement, einarmig, aufwändig gebogen"
"1452","4.06.03.0 Halteelement mehrarmig, gebogen"
"1453","7.04.04.0 Hochlabialbogen"
"1454","4.06.04.0 Halteelement über geschlossener Zahnreihe"
"1455","4.06.05.0 Gebogener Bügel"
"1456","7.05.01.0 Feder, offen"
"1457","4.06.06.0 Gebogene Retention"
"1458","7.05.02.0 Feder, geschlossen"
"1459","4.07.01.0 Sonderausführung, Edelmetallverarbeitung"
"1460","4.07.02.0 Sonderausführung, Titanverarbeitung"
"1461","7.05.03.0 Feder, gekreuzt"
"1462","7.05.04.0 Feder, kompliziert"
"1463","7.05.05.0 Aktiver Sporn"
"1464","7.05.06.0 Führungssporn"
"1465","7.05.07.0 Rücklaufsporn"
"1466","7.06.01.0 Schraube einarbeiten"
"1467","7.06.02.0 Schraube einarbeiten, kompliziert"
"1468","7.06.03.0 Schraube zur Einzelzahnbewegung"
"1469","7.06.04.0 Schraube zur Sektorenbewegung"
"1470","8.01.02.0 Vollständige Unterfütterung"
"1471","7.06.05.0 Schraube zur asymmetrischen Bewegung"
"1472","8.01.03.0 Vollständige Unterfütterung mit funktioneller Randgestaltung"
"1473","8.01.04.0 Sattel erneuern"
"1474","8.01.05.0 Basis vollständig erneuern"
"1475","8.01.06.0 Unterfütterungszuschlag, Verbindungselement"
"1476","7.06.06.0 Schraube zur Metallverbindung"
"1477","8.01.07.0 Metallbasis in vorhandene Prothese einarbeiten"
"1478","8.01.08.0 Kunststoffbasis aufpassen"
"1479","8.01.09.0 Metallbasis aufpassen"
"1480","8.02.01.0 Wiederherstellung, Grundeinheit ohne Abformung"
"1481","7.07.01.0 Trennen einer Basis und Funktionsfähigmachen der Schraube"
"1482","8.02.02.0 Wiederherstellung, Grundeinheit nach Abformung"
"1483","8.02.03.0 Wiederherstellung, Grundeinheit KFO-Gerät ohne Abformung"
"1484","8.02.04.0 Wiederherstellung, Grundeinheit KFO-Gerät nach Abformung"
"1485","8.02.05.0 Wiederherstellung, Grundeinheit Schiene oder Aufbissbehelf"
"1486","8.02.06.0 Remontieren, Grundeinheit KFO-Gerät"
"1487","8.03.01.0 Kunststoffsprung/Bruch beseitigen, Leistungseinheit"
"1488","8.03.02.0 Wiederbefestigung Zahn, Leistungseinheit"
"1489","8.03.03.0 Erweiterung/Erneuerung Zahn, Leistungseinheit"
"1490","8.03.04.0 Klammer einarbeiten, Leistungseinheit"
"1491","8.03.05.0 Kunststoff an Basis ergänzen, Leistungseinheit"
"1492","8.03.06.0 Sattel lösen und wiederbefestigen, Leistungseinheit"
"1493","8.03.07.0 Konfektionszahn lösen, Leistungseinheit"
"1494","8.03.08.0 Okklusionsausgleich, Leistungseinheit"
"1495","8.03.09.0 Regulierungselement einarbeiten, Leistungseinheit"
"1496","8.03.10.0 Halte-, Regulierungselement herauslösen, Leistungseinheit"
"1497","8.04.01.0 Metallriss beheben, Leistungseinheit"
"1498","8.04.02.0 Metallbruch beheben, Leistungseinheit"
"1499","8.04.03.0 Retention einarbeiten, Leistungseinheit"
"1501","8.04.04.0 Basisteil einarbeiten, Leistungseinheit"
"1502","8.04.05.0 Rückenschutzplatte einarbeiten, Leistungseinheit"
"1503","8.04.06.0 Herauslösen von gegossenen Halte- bzw. Stützelementen, Leistungseinheit"
"1504","8.05.01.0 Sekundärteil wiederbefestigen, Leistungseinheit"
"1505","7.07.02.0 Trennen einer Basis, kompliziert und Funktionsfähigmachen der Schraube"
"1506","8.05.02.0 Zeiteinheit, Verbindungselement wiederherstellen"
"1507","8.05.03.0 Auswechseln von Konfektionsteil, einfach"
"1508","7.07.03.0 Trennen einer Basis ohne Schraube"
"1509","8.05.04.0 Zeiteinheit, Konfektionsteil austauschen"
"1510","8.06.01.0 Prothese aufarbeiten, mechanisch"
"1511","8.06.02.0 Prothese aufarbeiten, manuell"
"1512","7.07.04.0 Schraube funktionsfähig machen"
"1513","8.06.03.0 KFO-/FKO-Gerät aufarbeiten, mechanisch"
"1514","8.06.04.0 KFO-/FKO-Gerät aufarbeiten, manuell"
"1515","8.06.05.0 Schiene/Aufbissbehelf, aufarbeiten, mechanisch"
"1516","8.06.06.0 Schiene/Aufbissbehelf, aufarbeiten, manuell"
"1517","7.07.05.0 Einzelkiefergerät, voreinschleifen"
"1518","8.07.01.0 Adjustieren einer vorhandenen Schiene, je Zahneinheit"
"1519","8.07.02.0 Prothese umarbeiten zum Aufbissbehelf, je Zahneinheit"
"1520","8.07.03.0 Wiederherstellung und/oder Erweiterung bei Konstruktionen zur Defektversorgung"
"1521","8.08.01.0 Wiederherstellung Kronen- oder Brücken, Grundeinheit"
"1522","8.08.02.0 Zur Fügung vorbereiten, Leistungseinheit"
"1523","8.08.03.0 Keramikverblendung trocknen, Leistungseinheit"
"1524","8.08.04.0 Instandsetzen Kunststoffverblendung, Leistungseinheit"
"1525","8.08.05.0 Instandsetzen Compositeverblendung, Leistungseinheit"
"1526","8.08.06.0 Instandsetzen Keramikverblendung, Leistungseinheit"
"1527","7.07.06.0 Bimaxilläres Gerät, voreinschleifen"
"1528","7.08.01.0 Palatinalbogen"
"1529","7.08.02.0 Lingualbogen"
"1530","7.08.03.0 Coffin-Feder"
"1531","7.08.04.0 Protrusionsbogen"
"1532","7.08.05.0 Lingualer Frontalbogen"
"1533","7.08.06.0 Teilinnenbogen"
"1534","7.08.07.0 Innenbogen"
"1535","7.08.08.0 Teilaußenbogen"
"1536","7.08.09.0 Außenbogen"
"1537","7.09.01.0 U-Bügel"
"1538","7.09.02.0 Federbügel"
"1539","7.09.03.0 Doppelplattensteg"
